date,time,lat,lon,depth,ML,fixed,quality
2019-03-08,0 days 02:32:14,22.4375,121.3977,24.08,5.36,F,C
2019-03-08,0 days 02:54:59,22.4022,121.3868,20.1,4.14,F,C
2019-03-08,0 days 02:55:18,22.4188,121.424,28.35,4.17,F,C
2019-03-09,0 days 10:32:11,25.3152,122.3622,265.16,4.83,F,C
2019-03-09,0 days 17:27:29,23.9282,121.4513,19.84,4.06,F,B
2019-03-11,0 days 15:51:50,23.4242,121.7172,28.27,4.13,F,C
2019-03-12,0 days 03:53:39,22.9168,120.6177,10.78,4.2,F,C
2019-03-12,0 days 20:19:15,25.0177,121.8555,138.0,5.39,F,B
2019-03-13,0 days 04:32:34,23.595,121.5887,35.91,5.42,F,C
2019-03-13,0 days 10:59:49,23.992,122.6758,30.76,4.13,F,C
2019-03-13,0 days 21:07:22,23.0562,121.3542,17.73,4.77,F,C
2019-03-16,0 days 00:45:51,23.2187,121.389,18.92,4.62,F,C
2019-03-17,0 days 12:44:22,24.4387,121.9107,24.53,4.25,F,B
2019-04-01,0 days 02:54:35,24.934,122.2407,128.64,5.12,F,C
2019-04-02,0 days 02:27:09,21.1,122.3103,48.53,4.74,F,D
2019-04-03,0 days 01:52:55,22.9373,120.8683,4.87,5.95,F,C
2019-04-03,0 days 01:53:28,22.9848,120.8178,11.61,4.28,F,C
2019-04-04,0 days 01:50:52,22.9722,120.8545,2.19,4.05,F,C
2019-04-04,0 days 01:54:31,22.971,120.8442,4.0,4.13,F,C
2019-04-04,0 days 01:56:55,22.9827,120.863,3.48,5.51,F,C
2019-04-04,0 days 02:27:14,22.9708,120.849,3.08,4.15,F,C
2019-04-04,0 days 12:56:50,23.711,121.5772,31.48,4.68,F,B
2019-04-05,0 days 10:49:34,22.1177,121.399,75.31,4.05,F,C
2019-04-05,0 days 21:24:55,22.823,120.6858,16.92,4.56,F,B
2019-04-08,0 days 06:58:09,21.9968,121.5123,17.64,4.84,F,D
2019-04-08,0 days 13:27:08,24.178,121.8955,25.21,4.1,F,B
2019-04-09,0 days 15:13:21,23.9835,121.5677,11.65,5.12,F,B
2019-04-09,0 days 20:24:13,23.9662,121.5573,10.25,4.87,F,B
2019-04-09,0 days 22:57:52,24.1873,121.8787,25.67,5.03,F,B
2019-04-11,0 days 09:23:51,24.7777,121.9247,87.84,4.19,F,B
2019-04-15,0 days 15:26:22,24.0452,121.52,20.03,4.22,F,B
2019-04-18,0 days 05:01:07,24.0543,121.5592,20.33,6.32,F,B
2019-04-18,0 days 05:17:26,24.0815,121.5298,20.62,4.23,F,B
2019-04-21,0 days 08:09:48,24.7505,121.8187,10.01,4.0,F,B
2019-05-01,0 days 03:17:58,23.787,121.4325,18.52,4.21,F,B
2019-05-02,0 days 10:44:43,24.4862,121.9417,41.15,4.92,F,B
2019-05-02,0 days 21:47:43,24.827,121.9157,100.9,4.37,F,B
2019-05-04,0 days 11:51:23,21.6928,119.8773,64.21,4.59,F,D
2019-05-08,0 days 15:48:47,24.8217,122.49,122.72,5.1,F,C
2019-05-08,0 days 23:01:01,21.9698,119.9462,57.77,4.07,F,D
2019-05-13,0 days 08:55:21,24.7522,121.9005,87.98,5.2,F,B
2019-05-14,0 days 11:45:19,24.3783,122.033,28.63,4.01,F,B
2019-05-15,0 days 10:16:59,23.7653,121.9685,25.72,4.02,F,C
2019-05-17,0 days 15:37:37,23.4863,121.4752,41.67,4.07,F,C
2019-05-18,0 days 16:38:34,24.0323,122.191,22.52,4.76,F,C
2019-05-20,0 days 19:08:48,24.9193,122.7467,131.5,4.61,F,D
2019-05-22,0 days 01:37:24,23.9618,121.6433,28.8,4.81,F,B
2019-05-22,0 days 20:41:28,23.6793,122.0843,26.5,4.19,F,D
2019-05-23,0 days 06:12:49,24.0167,121.5488,14.45,4.96,F,B
2019-06-29,0 days 19:44:12,22.3208,122.3563,46.56,5.84,F,D
2019-06-29,0 days 16:20:06,25.0715,122.1832,152.05,5.06,F,B
2019-06-26,0 days 14:24:04,25.0213,122.2385,136.52,4.45,F,C
2019-06-22,0 days 22:22:40,23.7525,122.9605,36.44,4.9,F,D
2019-06-22,0 days 21:00:05,23.7722,122.9673,45.52,4.8,F,D
2019-06-19,0 days 12:03:17,23.3067,121.3838,39.9,4.22,F,B
2019-06-18,0 days 15:10:06,21.3528,121.9568,166.27,4.84,F,D
2019-06-15,0 days 16:25:28,23.8543,121.641,37.48,4.03,F,B
2019-06-15,0 days 01:41:14,23.4602,122.0388,30.75,4.42,F,C
2019-06-09,0 days 16:02:09,24.0717,122.6558,33.09,4.09,F,C
2019-06-05,0 days 19:27:20,23.8332,121.5773,22.41,4.65,F,B
2019-06-04,0 days 12:17:00,23.2547,121.5877,41.16,4.26,F,B
2019-06-04,0 days 09:46:18,22.8423,121.6117,14.68,5.93,F,C
2019-06-02,0 days 07:51:23,24.7122,121.9432,64.93,4.24,F,B
2019-07-04,0 days 10:10:27,23.9765,121.6112,44.5,4.04,F,B
2019-07-07,0 days 03:51:03,23.2927,120.1288,11.51,4.0,F,B
2019-07-08,0 days 18:35:35,23.8007,122.561,27.59,4.9,F,C
2019-07-11,0 days 21:21:56,23.8668,122.9665,21.52,5.25,F,D
2019-07-14,0 days 20:30:02,23.8992,122.0938,43.06,4.21,F,C
2019-07-15,0 days 08:02:07,22.3943,120.9578,13.9,4.08,F,B
2019-07-16,0 days 11:12:30,24.2215,122.4332,64.19,4.71,F,C
2019-07-16,0 days 13:14:50,23.7983,122.5955,36.99,4.22,F,D
2019-07-19,0 days 10:13:50,21.777,122.0628,28.6,5.16,F,D
2019-07-22,0 days 04:06:05,21.003,120.7422,71.56,4.79,F,D
2019-07-23,0 days 03:02:02,24.8827,122.0085,107.64,4.52,F,C
2019-07-24,0 days 14:36:53,21.1582,120.0107,83.05,4.19,F,D
2019-07-26,0 days 06:39:56,24.752,121.843,62.65,4.73,F,B
2019-07-27,0 days 01:24:43,20.758,121.8568,75.39,5.8,F,D
2019-08-01,0 days 08:50:29,23.3488,118.5745,29.07,4.69,F,D
2019-08-02,0 days 13:53:08,23.7087,121.5253,4.22,4.65,F,B
2019-08-02,0 days 22:24:43,23.6878,121.536,4.1,4.96,F,C
2019-08-03,0 days 18:52:23,24.0648,122.3175,23.59,4.12,F,C
2019-08-04,0 days 06:25:52,23.6772,121.5338,3.04,4.12,F,C
2019-08-05,0 days 03:39:38,23.2982,120.4467,4.35,4.06,F,C
2019-08-06,0 days 01:19:48,23.6725,121.5303,4.57,5.1,F,C
2019-08-06,0 days 01:31:30,23.6788,121.5233,3.65,4.69,F,C
2019-08-07,0 days 21:28:03,24.4363,121.9097,24.15,6.24,F,B
2019-08-07,0 days 23:02:22,24.6082,121.818,68.01,4.65,F,B
2019-08-10,0 days 08:03:18,23.6608,121.5137,3.48,4.14,F,C
2019-08-10,0 days 10:10:47,22.5287,121.414,103.04,4.1,F,C
2019-08-10,0 days 21:39:24,23.7228,121.5252,4.76,4.22,F,B
2019-08-10,0 days 21:39:43,23.7213,121.5233,4.72,4.41,F,B
2019-08-10,0 days 22:12:38,23.7358,121.5257,6.12,4.27,F,B
2019-08-12,0 days 07:46:47,24.6727,122.467,107.44,4.14,F,C
2019-08-15,0 days 21:41:40,23.5662,120.7168,17.75,4.71,F,B
2019-08-17,0 days 14:52:05,23.7387,121.5422,7.07,4.54,F,C
2019-08-17,0 days 14:52:10,23.7198,121.5302,7.04,4.71,F,B
2019-08-17,0 days 20:48:02,23.3745,118.5525,25.67,4.8,F,D
2019-08-18,0 days 04:05:14,23.7433,121.5352,6.6,4.97,F,B
2019-08-18,0 days 04:05:32,23.7218,121.5157,3.63,4.14,F,B
2019-08-18,0 days 07:30:04,25.2053,122.2462,193.05,4.12,F,C
2019-08-20,0 days 04:33:23,24.6697,122.7568,95.04,4.05,F,C
2019-08-20,0 days 10:52:13,24.8472,122.239,112.81,4.06,F,C
2019-09-30,0 days 18:42:54,22.906,120.5968,15.62,4.32,F,B
2019-09-30,0 days 17:12:58,22.9103,120.5943,14.9,4.54,F,B
2019-09-30,0 days 10:38:02,22.9027,120.5947,16.18,4.14,F,B
2019-09-24,0 days 20:02:43,23.9682,122.2668,23.55,4.0,F,C
2019-09-24,0 days 16:48:16,23.979,122.2508,22.36,4.25,F,B
2019-09-22,0 days 05:23:06,21.1347,121.8922,179.83,4.1,F,C
2019-09-21,0 days 11:05:38,24.4155,122.402,54.37,4.45,F,C
2019-09-13,0 days 07:05:30,23.9793,122.5003,27.77,4.42,F,C
2019-09-10,0 days 06:08:02,24.04,121.8317,5.71,4.6,F,C
2019-09-09,0 days 05:07:48,21.0908,121.5323,97.95,5.5,F,D
2019-09-08,0 days 04:36:29,24.8592,122.235,11.34,4.31,F,C
2019-09-08,0 days 04:35:59,24.8643,122.2423,13.13,4.51,F,C
2019-09-04,0 days 13:33:20,24.0153,122.374,24.12,4.5,F,C
2019-09-04,0 days 07:59:47,24.0355,122.3982,25.07,4.04,F,C
2019-09-03,0 days 07:52:15,24.6718,122.3855,12.08,4.16,F,C
2019-09-03,0 days 00:47:30,23.748,121.5047,6.85,4.6,F,C
2019-10-01,0 days 02:17:48,22.5803,121.0253,7.24,4.41,F,B
2019-10-05,0 days 14:34:23,24.3308,121.7142,32.91,4.21,F,B
2019-10-06,0 days 21:08:34,23.696,122.0712,28.5,4.14,F,B
2019-10-07,0 days 17:17:06,24.657,122.3588,14.68,5.08,F,C
2019-10-17,0 days 11:44:33,24.0275,122.5007,29.62,5.64,F,C
2019-10-23,0 days 20:15:58,25.2427,122.341,247.33,4.65,F,D
2019-10-27,0 days 23:28:03,24.476,121.8908,26.71,4.5,F,B
2019-11-25,0 days 01:32:42,24.034,121.7465,5.14,4.6,F,C
2019-11-17,0 days 18:56:56,24.5285,121.696,59.83,4.29,F,B
2019-11-11,0 days 18:11:33,24.8782,121.9223,109.0,4.55,F,B
2019-11-11,0 days 16:54:57,21.0527,121.6617,114.64,5.02,F,D
2019-11-10,0 days 00:13:21,23.939,121.9243,37.85,4.46,F,C
2019-11-08,0 days 21:10:36,24.7475,122.3908,7.93,4.08,F,C
2019-11-08,0 days 07:29:01,24.543,121.89,38.06,4.1,F,B
2019-11-05,0 days 11:41:52,24.493,122.202,75.6,4.2,F,C
2019-11-02,0 days 19:26:34,24.4135,121.9083,26.89,4.46,F,C
2019-11-01,0 days 22:49:40,22.644,122.339,43.04,4.11,F,D
2019-11-01,0 days 13:28:39,22.598,121.3287,35.96,4.04,F,C
2019-12-31,0 days 19:10:10,24.0833,121.671,10.8,4.95,F,B
2019-12-31,0 days 05:18:21,20.941,121.9662,174.62,5.04,F,D
2019-12-30,0 days 05:11:46,24.2938,122.1448,40.42,4.19,F,C
2019-12-22,0 days 19:03:03,24.187,121.9582,26.88,4.21,F,B
2019-12-21,0 days 14:09:55,23.0133,121.3888,39.57,4.4,F,C
2019-12-18,0 days 02:52:22,24.2645,121.8657,24.6,4.02,F,B
2019-12-17,0 days 20:26:09,21.2408,121.2112,79.91,4.25,F,D
2019-12-16,0 days 23:41:52,24.0355,121.5182,18.08,4.19,F,B
2019-12-16,0 days 11:25:57,24.5418,121.7618,49.73,5.25,F,B
2019-12-13,0 days 12:03:37,21.1137,121.876,172.34,4.36,F,D
2019-12-13,0 days 08:50:53,24.8843,122.493,14.04,4.02,F,D
2019-12-11,0 days 14:02:05,24.7927,121.8853,10.52,4.11,F,B
2019-12-10,0 days 04:13:55,24.0467,121.4978,21.83,4.13,F,B
2019-12-06,0 days 19:32:33,24.558,122.6792,100.41,5.06,F,B
2019-12-05,0 days 16:50:04,21.0798,122.6115,37.45,4.74,F,D
2019-12-01,0 days 17:34:40,24.3878,121.962,26.86,4.24,F,B
2020-01-31,0 days 08:24:40,24.8372,122.0393,9.89,4.02,F,C
2020-01-31,0 days 06:09:38,24.8395,122.0592,12.45,4.42,F,C
2020-01-29,0 days 11:22:37,22.435,122.8607,45.42,4.06,F,D
2020-01-28,0 days 10:05:53,23.2178,120.5055,14.51,4.33,F,B
2020-01-27,0 days 16:12:31,22.6523,120.6273,33.17,4.04,F,B
2020-01-23,0 days 08:22:04,24.3337,122.041,30.86,4.13,F,B
2020-01-22,0 days 14:32:44,23.9817,122.6882,41.8,4.84,F,C
2020-01-19,0 days 03:22:34,21.8232,121.7047,19.43,4.76,F,D
2020-01-18,0 days 18:42:14,21.8818,121.655,24.59,4.11,F,D
2020-01-17,0 days 01:34:33,24.5858,122.6233,101.63,4.14,F,C
2020-01-13,0 days 08:26:12,23.9678,122.4615,32.77,4.38,F,D
2020-01-08,0 days 19:06:42,23.9142,121.6388,40.24,4.62,F,B
2020-01-06,0 days 06:53:55,23.3758,120.2595,7.78,4.87,F,B
2020-01-02,0 days 11:33:25,24.8338,121.6933,83.83,4.09,F,A
2020-02-02,0 days 15:48:10,24.8267,121.8995,89.98,4.38,F,B
2020-02-02,0 days 21:55:17,24.782,122.4937,119.05,4.06,F,B
2020-02-03,0 days 17:02:56,23.5662,121.5282,33.32,5.19,F,C
2020-02-05,0 days 14:05:14,23.8997,122.9585,22.85,4.37,F,D
2020-02-06,0 days 04:23:39,21.9548,119.48,67.56,4.32,F,D
2020-02-06,0 days 14:07:05,23.8572,122.4783,26.05,4.24,F,D
2020-02-07,0 days 11:57:39,24.2983,122.0938,58.29,4.81,F,B
2020-02-07,0 days 16:01:25,24.2167,121.6182,20.48,4.01,F,B
2020-02-13,0 days 05:40:45,24.6128,122.8485,104.21,4.34,F,B
2020-02-13,0 days 07:44:06,22.6682,120.6822,32.84,4.16,F,B
2020-02-13,0 days 17:49:19,24.293,122.1232,38.62,5.19,F,B
2020-02-13,0 days 20:25:06,23.6548,121.6308,32.71,4.22,F,B
2020-02-13,0 days 21:38:41,22.402,121.376,26.34,4.79,F,C
2020-02-13,0 days 23:19:57,24.8087,122.4127,113.38,4.0,F,C
2020-02-15,0 days 11:00:06,23.8563,121.5107,8.32,5.73,F,C
2020-02-15,0 days 11:05:00,23.8482,121.5212,9.05,5.31,F,B
2020-02-15,0 days 19:16:32,23.842,121.5212,9.09,4.26,F,B
2020-02-15,0 days 19:20:13,23.8468,121.5237,8.7,5.1,F,B
2020-02-15,0 days 20:13:47,23.8255,121.5455,8.57,4.0,F,B
2020-02-15,0 days 20:50:04,23.8323,121.5438,8.23,4.0,F,B
2020-02-19,0 days 05:27:45,23.87,121.5453,9.42,4.84,F,B
2020-02-19,0 days 05:28:11,23.8795,121.5178,9.63,4.25,F,A
2020-02-19,0 days 11:55:07,23.9922,121.0013,17.35,4.53,F,B
2020-02-20,0 days 07:18:01,24.0565,122.772,22.48,4.47,F,D
2020-02-20,0 days 13:16:15,23.8677,121.5517,10.16,4.09,F,C
2020-02-22,0 days 13:22:39,24.7637,122.9795,133.21,4.14,F,D
2020-02-24,0 days 12:10:33,23.8312,121.55,8.19,4.51,F,C
2020-02-25,0 days 01:00:14,24.5433,122.1507,76.66,4.81,F,C
2020-02-25,0 days 11:14:02,24.3915,121.4062,5.13,5.3,F,C
2020-02-25,0 days 12:27:03,24.3848,121.4055,5.27,4.18,F,C
2020-02-26,0 days 05:34:15,23.8768,121.6157,26.53,4.91,F,C
2020-02-28,0 days 22:27:53,21.2098,122.0053,65.35,4.22,F,D
2020-03-29,0 days 02:40:24,24.6792,122.7702,107.78,4.46,F,C
2020-03-20,0 days 04:11:17,24.2943,122.1167,38.81,4.72,F,B
2020-03-15,0 days 01:52:59,23.1403,120.5658,13.26,4.34,F,B
2020-03-10,0 days 16:06:09,24.0852,122.7717,23.89,4.07,F,C
2020-03-07,0 days 01:01:51,21.2628,121.2058,47.91,4.03,F,D
2020-03-05,0 days 12:05:30,21.3263,121.8387,171.17,4.19,F,C
2020-03-03,0 days 04:12:37,24.115,122.453,28.24,4.36,F,C
2020-03-02,0 days 14:07:10,21.0768,122.2863,16.74,4.19,F,D
2020-03-01,0 days 17:26:18,23.5853,121.5808,35.23,4.37,F,C
2020-04-27,0 days 16:25:12,23.706,122.2682,29.49,4.17,F,B
2020-04-27,0 days 11:58:53,23.1127,120.9175,2.43,4.4,F,C
2020-04-27,0 days 11:16:48,23.1097,120.914,2.7,4.42,F,C
2020-04-27,0 days 05:51:41,22.8663,121.1692,26.91,4.12,F,B
2020-04-26,0 days 04:29:05,21.1083,121.9155,187.36,4.21,F,C
2020-04-25,0 days 01:09:49,23.6685,122.8017,43.03,4.32,F,C
2020-04-22,0 days 13:03:53,23.1073,120.913,3.34,4.19,F,C
2020-04-21,0 days 15:02:11,24.0753,121.7463,38.55,4.55,F,B
2020-04-12,0 days 11:36:41,24.0567,122.2023,45.44,5.29,F,C
2020-04-10,0 days 16:44:57,20.541,122.1688,179.35,6.58,F,D
2020-04-10,0 days 11:52:28,23.9022,121.717,18.16,4.06,F,C
2020-04-09,0 days 14:22:39,21.1078,120.9977,38.78,4.28,F,D
2020-04-08,0 days 23:49:19,24.2615,121.8603,25.93,4.86,F,B
2020-04-08,0 days 00:07:40,24.3088,122.6642,52.15,4.8,F,C
2020-04-02,0 days 02:52:23,23.0905,120.4622,10.22,4.04,F,B
2020-04-02,0 days 00:35:01,21.1978,121.949,165.51,4.73,F,D
2020-05-30,0 days 13:02:30,24.098,121.5542,17.53,4.89,F,B
2020-05-30,0 days 00:58:28,22.7283,120.4098,24.63,4.08,F,B
2020-05-29,0 days 22:58:06,24.7493,121.6132,71.71,4.13,F,B
2020-05-29,0 days 09:29:39,23.2258,120.8148,3.92,4.34,F,C
2020-05-28,0 days 19:34:23,23.6453,120.7563,14.0,4.65,F,B
2020-05-25,0 days 16:55:29,23.5183,122.0227,34.5,4.16,F,D
2020-05-24,0 days 22:32:14,24.3433,121.9393,26.34,4.12,F,C
2020-05-24,0 days 22:31:30,24.359,121.9538,23.78,5.24,F,C
2020-05-24,0 days 09:12:14,25.5845,122.6845,278.7,4.6,F,D
2020-05-23,0 days 12:12:32,21.0295,121.1898,39.99,4.05,F,D
2020-05-19,0 days 17:53:05,21.1487,121.381,80.65,4.61,F,D
2020-05-19,0 days 16:50:49,23.1142,120.5185,9.99,4.11,F,B
2020-05-17,0 days 22:53:30,24.0317,121.694,31.26,4.59,F,B
2020-05-15,0 days 13:07:00,25.2073,122.9013,196.8,4.56,F,D
2020-05-15,0 days 03:51:28,24.7688,122.5933,99.42,4.46,F,D
2020-05-14,0 days 14:57:35,23.8215,121.6173,35.26,4.13,F,C
2020-05-10,0 days 19:40:53,23.2612,122.736,54.76,4.07,F,C
2020-05-09,0 days 05:45:16,23.848,121.6887,42.44,4.5,F,B
2020-05-06,0 days 13:00:33,24.1668,121.6635,15.22,4.05,F,C
2020-05-06,0 days 03:25:08,23.9527,121.6668,42.27,4.12,F,C
2020-05-03,0 days 03:24:40,23.2423,121.568,40.25,5.97,F,C
2020-05-01,0 days 22:57:57,24.5475,122.5425,20.88,4.28,F,C
2020-06-29,0 days 12:52:48,24.305,122.3428,64.59,5.32,F,B
2020-06-29,0 days 05:08:33,23.8708,121.6172,41.98,4.77,F,B
2020-06-27,0 days 07:11:28,23.9563,122.6118,28.13,4.84,F,C
2020-06-26,0 days 23:34:45,23.0492,120.8385,4.94,4.34,F,C
2020-06-26,0 days 23:27:44,23.0502,120.8377,5.37,5.05,F,C
2020-06-26,0 days 08:04:18,21.264,122.163,44.97,4.37,F,D
2020-06-23,0 days 18:37:40,23.8292,121.7268,45.66,4.02,F,C
2020-06-23,0 days 16:25:19,24.0948,121.8303,6.51,4.18,F,C
2020-06-23,0 days 06:10:51,25.2757,122.7557,214.84,4.35,F,D
2020-06-22,0 days 13:29:13,24.3295,122.8705,36.88,4.92,F,C
2020-06-22,0 days 07:48:22,23.0223,120.8205,4.26,4.0,F,C
2020-06-21,0 days 13:19:12,23.0447,120.8307,2.76,4.21,F,C
2020-06-16,0 days 23:17:00,24.628,121.9738,61.44,4.88,F,B
2020-06-14,0 days 18:10:08,24.3972,121.6357,40.34,4.42,F,B
2020-06-13,0 days 20:18:59,24.2632,122.435,55.55,6.09,F,B
2020-06-13,0 days 14:11:32,23.7955,122.5552,25.87,4.29,F,C
2020-06-12,0 days 00:21:35,24.0105,121.6877,31.42,4.75,F,B
2020-06-11,0 days 01:38:26,24.4998,122.3857,90.79,5.43,F,C
2020-06-08,0 days 14:34:16,22.5255,121.1065,29.54,4.38,F,C
2020-06-07,0 days 01:49:23,24.1283,121.6408,12.1,4.97,F,B
2020-07-28,0 days 02:36:07,25.0652,122.6675,142.04,4.15,F,D
2020-07-27,0 days 22:08:14,25.0348,121.6677,137.3,4.27,F,B
2020-07-27,0 days 14:12:55,21.7733,121.096,14.15,4.13,F,D
2020-07-26,0 days 12:52:29,24.2552,122.4215,53.59,6.24,F,B
2020-07-25,0 days 21:33:58,24.0193,120.751,25.61,4.18,F,B
2020-07-19,0 days 21:06:14,23.9535,120.6492,26.2,4.01,F,B
2020-07-18,0 days 12:30:48,24.0385,122.3988,25.51,4.49,F,C
2020-07-14,0 days 20:40:50,24.457,121.7175,38.23,4.04,F,B
2020-07-12,0 days 09:29:24,21.1052,121.6208,101.74,4.73,F,D
2020-07-12,0 days 04:06:08,24.8535,122.8762,127.9,5.1,F,B
2020-07-12,0 days 02:09:44,24.0347,121.5473,45.33,4.15,F,B
2020-07-09,0 days 04:12:03,24.1542,121.6703,28.74,4.74,F,B
2020-07-09,0 days 03:24:23,24.1503,121.6765,29.38,4.93,F,B
2020-07-08,0 days 16:54:32,23.247,121.2748,23.21,4.63,F,B
2020-07-07,0 days 08:03:06,23.0513,120.8363,5.07,4.02,F,C
2020-07-04,0 days 23:28:15,24.2407,121.6475,16.71,4.05,F,B
2020-07-04,0 days 13:31:32,23.8692,121.1107,29.36,4.11,F,B
2020-07-02,0 days 09:54:52,21.9248,121.8303,185.06,4.11,F,D
2020-08-31,0 days 04:14:25,25.0957,122.3122,157.96,4.51,F,C
2020-08-31,0 days 01:21:40,23.7553,121.6132,35.54,4.37,F,C
2020-08-30,0 days 15:35:20,24.7682,122.6098,98.44,4.01,F,D
2020-08-29,0 days 23:11:40,23.8792,121.7208,49.41,4.16,F,C
2020-08-28,0 days 13:03:32,22.4383,120.957,19.86,4.16,F,B
2020-08-28,0 days 06:54:22,24.7463,122.8665,123.82,4.46,F,D
2020-08-26,0 days 22:15:08,24.9733,123.1832,139.99,5.58,F,D
2020-08-22,0 days 06:50:01,24.3198,122.087,48.24,4.24,F,C
2020-08-19,0 days 21:47:46,24.9328,122.4295,29.79,4.19,F,D
2020-08-19,0 days 08:17:18,22.6208,121.0015,7.48,4.29,F,B
2020-08-19,0 days 03:13:31,23.2233,120.3908,10.89,4.75,F,B
2020-08-19,0 days 00:41:51,23.2267,120.3882,10.64,4.31,F,B
2020-08-19,0 days 00:33:01,23.2302,120.3875,10.99,4.55,F,B
2020-08-18,0 days 18:16:48,21.8497,119.777,54.03,4.6,F,D
2020-08-16,0 days 19:44:23,24.079,122.6538,20.34,4.4,F,D
2020-08-15,0 days 21:09:03,21.2995,121.8608,174.3,4.02,F,D
2020-08-15,0 days 06:58:23,24.4188,122.0853,41.99,4.02,F,B
2020-08-14,0 days 05:19:33,24.2742,122.7277,12.52,4.27,F,C
2020-08-11,0 days 23:07:26,24.2498,122.9355,38.81,4.9,F,D
2020-08-11,0 days 19:50:20,22.7818,121.3068,31.17,4.11,F,B
2020-08-11,0 days 05:29:56,21.7552,121.2017,47.39,4.66,F,D
2020-08-11,0 days 01:01:05,24.7175,121.931,73.88,4.87,F,B
2020-08-09,0 days 22:14:29,22.1687,121.7015,124.78,4.13,F,C
2020-08-08,0 days 23:24:30,22.9813,121.0363,10.13,4.0,F,B
2020-09-01,0 days 07:43:26,23.4928,122.1168,38.57,4.18,F,D
2020-09-02,0 days 08:44:39,22.7595,121.2055,32.23,4.72,F,B
2020-09-04,0 days 19:52:10,23.2012,120.8183,6.72,4.23,F,B
2020-09-10,0 days 13:23:42,24.9535,121.773,125.41,4.32,F,A
2020-09-17,0 days 01:37:52,23.049,121.3323,19.11,4.99,F,C
2020-09-19,0 days 05:01:55,22.9267,120.881,5.65,4.25,F,C
2020-09-20,0 days 22:13:09,23.9478,122.7413,33.14,4.36,F,D
2020-09-20,0 days 23:54:48,22.4342,121.5785,9.44,4.72,F,C
2020-10-03,0 days 19:46:24,24.211,120.832,27.24,4.2,F,B
2020-10-05,0 days 02:05:05,23.1998,120.8212,6.57,4.58,F,B
2020-10-06,0 days 08:37:35,23.1455,121.1978,10.29,4.11,F,B
2020-10-06,0 days 16:54:05,22.5255,121.6863,23.37,4.02,F,C
2020-10-11,0 days 12:39:10,23.9217,121.6677,40.26,4.32,F,B
2020-10-12,0 days 15:39:44,24.5052,121.8987,10.92,4.87,F,B
2020-10-15,0 days 08:01:31,24.7052,122.8688,97.64,4.09,F,D
2020-10-16,0 days 21:06:38,23.0817,120.2425,17.42,4.04,F,B
2020-10-17,0 days 01:16:34,24.0152,121.6788,39.29,4.44,F,B
2020-10-17,0 days 12:07:55,23.284,120.3762,13.6,4.26,F,B
2020-10-17,0 days 15:03:13,23.2762,120.3765,15.8,5.31,F,B
2020-10-17,0 days 15:05:59,23.2825,120.3825,15.0,4.7,F,B
2020-10-19,0 days 06:06:26,25.4732,122.7905,247.15,5.01,F,D
2020-10-19,0 days 14:03:58,24.5283,122.2655,63.63,4.46,F,C
2020-11-30,0 days 01:57:12,24.8248,121.548,85.3,4.35,F,B
2020-11-29,0 days 13:42:14,24.202,122.2478,31.77,5.23,F,B
2020-11-28,0 days 16:48:05,21.2572,122.0623,166.74,4.89,F,D
2020-11-26,0 days 15:54:51,24.6925,121.9175,78.15,4.4,F,B
2020-11-18,0 days 12:10:45,23.7845,122.5418,45.66,4.08,F,D
2020-11-18,0 days 01:22:56,24.5657,122.7178,102.26,4.89,F,C
2020-11-17,0 days 13:58:23,24.8575,122.7883,5.96,4.65,F,D
2020-11-16,0 days 20:14:24,21.5125,121.011,32.44,5.01,F,D
2020-11-16,0 days 18:37:46,21.6007,121.0288,37.84,4.86,F,D
2020-11-16,0 days 16:43:38,24.3762,122.7115,78.63,4.13,F,B
2020-11-16,0 days 07:19:12,21.9822,121.283,68.24,5.38,F,C
2020-11-15,0 days 17:50:12,24.8653,122.8218,16.4,4.12,F,D
2020-11-14,0 days 23:15:11,21.7255,122.026,28.64,4.45,F,D
2020-11-13,0 days 11:15:02,21.7082,122.0445,20.61,4.81,F,D
2020-11-13,0 days 04:11:52,21.509,121.3565,42.71,4.09,F,D
2020-11-12,0 days 19:54:12,21.5113,121.8345,22.69,4.47,F,D
2020-11-12,0 days 17:21:04,21.6203,121.8827,44.36,4.16,F,D
2020-11-12,0 days 07:54:51,21.5835,121.85,45.61,4.16,F,D
2020-11-12,0 days 02:51:47,21.566,121.8225,41.42,4.3,F,D
2020-11-11,0 days 22:48:20,21.5572,121.7582,39.02,4.04,F,D
2020-11-11,0 days 21:35:34,21.535,121.7748,47.9,5.0,F,D
2020-11-11,0 days 21:33:26,21.5993,121.826,33.47,5.33,F,D
2020-11-11,0 days 05:40:45,21.58,121.9492,42.9,4.21,F,D
2020-12-29,0 days 00:41:37,24.8602,122.2252,106.45,4.49,F,C
2020-12-28,0 days 23:40:11,24.5377,121.9613,62.2,4.41,F,B
2020-12-28,0 days 08:46:30,25.5468,122.7612,239.25,4.1,F,D
2020-12-26,0 days 00:28:46,22.6382,120.4098,34.92,4.23,F,B
2020-12-25,0 days 20:45:51,21.534,121.042,27.7,4.22,F,D
2020-12-23,0 days 18:16:08,22.3558,121.3652,123.35,4.0,F,D
2020-12-23,0 days 06:47:08,24.5432,121.5568,61.94,4.06,F,B
2020-12-19,0 days 18:37:21,23.4772,122.3135,33.4,4.34,F,D
2020-12-19,0 days 13:42:39,21.172,122.097,191.92,5.04,F,D
